order_id,restaurant_id,food_item,order_time,delivery_time,delivery_distance,order_value,delivery_method,traffic_condition,weather_condition,delivery_delay,route_taken,customer_id,age,gender,location,order_history,customer_rating,preferred_cuisine,order_frequency,loyalty_program,food_temperature,food_freshness,packaging_quality,food_condition,customer_satisfaction,small_route,bike_friendly_route,route_type,route_efficiency,traffic_avoidance
ORD014798,69.0,Fried chicken,05-07-24,05-07-24,14.81,48.06,Walk,Low,Snowy,19.38,Route_3,CUST014798,25,Male,Delhi,45,5,Italian,Weekly,Yes,Cold,1,3,Fair,2,False,False,Car-only,0.201020136,No
ORD014799,83.0,Fried chicken,07-04-24,07-04-24,,12.16,Bike,High,Rainy,3.98,Route_3,CUST014799,57,Other,Hyderabad,47,5,Asian,Weekly,No,Hot,3,5,Good,1,True,False,Mixed,0.766985416,No
ORD014800,82.0,Cookie,06-15-24,06-15-24,12.38,48.79,Car,High,Snowy,16.97,Route_1,CUST014800,60,Female,Bangalore,23,1,Italian,Monthly,No,Warm,2,5,Good,4,False,True,Mixed,0.246964702,No
ORD014801,64.0,Dumplings,10-10-24,10-10-24,11.82,15.79,Car,Low,Snowy,7.42,Route_1,CUST014801,42,Female,Mumbai,31,4,Mexican,Monthly,No,Hot,1,1,Fair,4,True,True,Car-only,0.129032924,No
ORD014802,72.0,Chicken rice,03-18-24,03-18-24,6.29,27.62,Bike,Low,Rainy,9.42,Route_4,CUST014802,27,Other,Pune,49,3,Asian,Monthly,Yes,Warm,1,2,Fair,4,True,False,Car-only,0.196029795,No
ORD014803,82.0,Beef pie,01-10-24,01-10-24,4.26,20.02,Bike,High,Sunny,15.52,Route_3,CUST014803,28,Male,Bangalore,6,3,Mediterranean,Monthly,No,Cold,3,2,Fair,5,True,True,Bike-friendly,0.537255342,No
ORD014804,27.0,Pasta,10-27-24,10-27-24,9.7,7.18,Walk,Medium,Sunny,4.73,Route_1,CUST014804,43,Male,Chennai,41,2,American,Weekly,No,Warm,5,4,Good,2,False,True,Bike-friendly,0.891562611,Yes
ORD014805,33.0,Dumplings,03-20-24,,10.98,24.73,Walk,Low,Snowy,11.55,Route_1,CUST014805,58,Male,Delhi,6,1,Italian,Weekly,Yes,Warm,1,1,Fair,4,True,False,Car-only,0.644454565,No
ORD014806,28.0,Pasta,09-24-24,09-24-24,3.1,10.03,Car,Medium,Sunny,7.02,Route_1,CUST014806,37,Male,Bangalore,43,3,Mexican,Monthly,No,Hot,2,3,Good,1,False,False,Car-only,0.101136996,No
ORD014807,16.0,Soup,03-21-24,03-21-24,6.21,28.44,Walk,High,Rainy,3.35,Route_3,CUST014807,57,Male,Bangalore,35,3,Italian,Weekly,Yes,Cold,2,5,Fair,4,False,True,Bike-friendly,0.900334363,Yes
ORD014808,44.0,Burritos,09-09-24,09-09-24,12.22,17.03,Car,Low,Snowy,7.98,Route_1,CUST014808,59,Male,Chennai,12,5,Mediterranean,Weekly,Yes,Warm,3,2,Fair,5,True,True,Mixed,0.977160245,Yes
ORD014809,47.0,,11-15-24,11-15-24,3.9,46.53,Car,High,Sunny,9.18,Route_4,CUST014809,51,Female,Kolkata,44,4,Italian,Monthly,Yes,Hot,2,2,Fair,5,False,False,Car-only,0.045064493,No
ORD014810,26.0,Chicken wings,03-22-24,03-22-24,10.37,34.73,Walk,Medium,Rainy,19.07,Route_3,CUST014810,24,Other,Ahmedabad,48,3,American,Weekly,Yes,Cold,3,3,Poor,4,False,False,Car-only,0.026315021,No
ORD014811,40.0,Whole cake,07-05-24,07-05-24,5.53,18.87,Car,Low,Snowy,1.97,Route_4,CUST014811,26,Female,Lucknow,7,2,American,Weekly,No,Cold,2,2,Fair,3,False,False,Car-only,0.19337752,No
ORD014812,53.0,Soup,09-21-24,09-21-24,12.12,15.07,Bike,High,Snowy,18.56,Route_5,CUST014812,26,Female,Lucknow,37,1,Mexican,Monthly,Yes,Cold,3,1,Poor,2,False,False,Mixed,0.847230182,Yes
ORD014813,67.0,Fried chicken,09-26-24,09-26-24,4.36,49.69,Car,Low,Snowy,-3.24,Route_3,CUST014813,43,Male,Mumbai,22,2,Mediterranean,Weekly,No,Warm,4,5,Fair,5,False,False,Car-only,0.65762658,No
ORD014814,70.0,Pizza,08-16-24,08-16-24,12.01,38.77,Bike,Medium,Rainy,-5.16,Route_4,CUST014814,39,Other,Delhi,29,2,American,Weekly,Yes,Warm,3,3,Poor,4,True,True,Bike-friendly,0.20224008,No
ORD014815,85.0,Briyani rice,,,10.13,26.42,Bike,Medium,Sunny,4.0,Route_5,CUST014815,33,Female,Jaipur,32,3,Italian,Monthly,No,Cold,3,3,Poor,3,False,True,Car-only,0.791654083,No
ORD014816,54.0,Pasta,07-18-24,07-18-24,8.76,49.52,Walk,Medium,Sunny,-5.38,Route_4,CUST014816,33,Female,Chennai,40,4,American,Weekly,Yes,Cold,3,3,Fair,2,True,True,Bike-friendly,0.397867372,No
ORD014817,40.0,Shawarma,07-04-24,07-04-24,4.09,39.83,Bike,High,Snowy,-10.0,Route_1,CUST014817,28,Other,Chennai,22,5,Mediterranean,Monthly,No,Warm,2,4,Fair,5,True,True,Car-only,0.663636944,No
ORD014818,59.0,Taccos,03-11-24,03-11-24,4.45,19.01,Walk,High,Snowy,15.1,Route_3,CUST014818,34,Female,Delhi,20,1,Mexican,Weekly,Yes,Cold,5,5,Good,5,False,True,Mixed,0.605063451,No
ORD014819,95.0,Cup cake,10-23-24,10-23-24,10.52,37.65,Walk,Medium,Sunny,-0.4,Route_1,CUST014819,31,Other,Jaipur,49,1,Italian,Monthly,Yes,Warm,5,2,Good,4,False,False,Car-only,0.173901798,No
ORD014820,91.0,PastrySmoothie,11-19-24,11-19-24,14.92,20.28,Car,Medium,Snowy,12.56,Route_5,CUST014820,22,Male,Hyderabad,1,4,Asian,Monthly,Yes,Hot,4,3,Poor,4,True,False,Car-only,0.19338817,No
ORD014821,89.0,Shawarma,05-13-24,05-13-24,9.18,31.72,Walk,Low,Rainy,11.05,Route_1,CUST014821,38,Female,Hyderabad,37,2,Italian,Weekly,Yes,Warm,2,4,Poor,3,False,True,Bike-friendly,0.937487808,Yes
ORD014822,83.0,Burritos,06-16-24,06-16-24,12.12,8.27,Walk,Low,Sunny,7.0,Route_1,CUST014822,32,Female,Jaipur,49,1,Mexican,Monthly,Yes,Hot,2,3,Poor,1,False,True,Car-only,0.53744887,No
ORD014823,97.0,Shawarma,05-15-24,05-15-24,6.2,16.68,Walk,Medium,Snowy,18.26,Route_3,CUST014823,35,Female,Ahmedabad,15,3,American,Monthly,No,Warm,2,2,Fair,3,True,False,Bike-friendly,0.168139916,No
ORD014824,77.0,Whole cake,07-08-24,07-08-24,6.67,30.09,Walk,Low,Sunny,4.83,Route_4,CUST014824,24,Female,Delhi,50,3,American,Monthly,No,Cold,4,4,Fair,5,False,False,Mixed,0.77048103,No
ORD014825,1.0,Pasta,11-17-24,11-17-24,3.57,43.38,Walk,Medium,Snowy,-2.28,Route_3,CUST014825,54,Male,Bangalore,34,4,Mexican,Monthly,Yes,Hot,1,3,Fair,2,False,False,Bike-friendly,0.750191996,No
ORD014826,100.0,Cup cake,01-30-24,01-30-24,13.42,26.14,Car,High,Sunny,13.74,Route_3,CUST014826,53,Female,Ahmedabad,45,1,American,Weekly,Yes,Cold,5,3,Good,3,False,True,Bike-friendly,0.325728089,No
ORD014827,76.0,Salad,07-31-24,07-31-24,13.53,5.04,Bike,High,Snowy,3.28,Route_1,CUST014827,22,Male,Lucknow,23,3,Asian,Weekly,Yes,Hot,2,2,Fair,1,True,True,Bike-friendly,0.300785649,No
ORD014828,63.0,Briyani rice,01-27-24,01-27-24,10.33,32.64,Car,High,Sunny,16.55,Route_5,CUST014828,29,Female,Pune,23,2,Asian,Monthly,Yes,Cold,3,4,Fair,3,False,False,Car-only,0.481226368,No
ORD014829,,Pasta,05-06-24,,5.48,13.82,Bike,Medium,Sunny,-4.05,Route_5,CUST014829,24,Male,Mumbai,24,5,Mexican,Monthly,Yes,Warm,4,5,Poor,1,True,False,Car-only,0.056131248,No
ORD014830,50.0,Fried chicken,06-22-24,06-22-24,8.07,12.65,Bike,Medium,Sunny,13.4,Route_5,CUST014830,51,Female,Delhi,21,5,Italian,Monthly,Yes,Cold,4,4,Poor,5,False,False,Mixed,0.245065828,No
ORD014831,74.0,Beef pie,03-26-24,03-26-24,13.67,41.5,Walk,Medium,Sunny,7.35,Route_3,CUST014831,25,Female,Bangalore,26,4,Mexican,Monthly,Yes,Hot,2,2,Good,1,True,True,Mixed,0.124805214,No
ORD014832,79.0,Soup,07-23-24,07-23-24,3.63,6.07,Walk,Medium,Snowy,-5.97,Route_2,CUST014832,59,Male,Jaipur,30,3,Italian,Weekly,Yes,Warm,4,2,Poor,2,True,False,Bike-friendly,0.314142442,No
ORD014833,66.0,Shawarma,04-29-24,04-29-24,2.97,48.62,Bike,High,Snowy,13.87,Route_5,CUST014833,43,Female,Ahmedabad,48,3,Mediterranean,Weekly,Yes,Cold,4,2,Fair,5,False,True,Bike-friendly,0.261922861,No
ORD014834,50.0,Taccos,06-24-24,06-24-24,2.55,16.48,Walk,Low,Snowy,-1.41,Route_3,CUST014834,23,Female,Delhi,48,1,Asian,Monthly,Yes,Hot,4,3,Poor,3,False,False,Car-only,0.941651325,Yes
ORD014835,89.0,Chicken wings,09-03-24,09-03-24,11.19,37.52,Bike,High,Sunny,15.91,Route_5,CUST014835,20,Female,Lucknow,24,2,Asian,Weekly,No,Warm,4,3,Poor,5,False,True,Car-only,0.573975765,No
ORD014836,51.0,Pasta,10-15-24,10-15-24,7.9,30.31,Walk,Medium,Sunny,17.0,Route_5,CUST014836,42,Female,Ahmedabad,15,2,Asian,Monthly,No,Warm,1,4,Good,5,False,False,Car-only,0.310980697,No
ORD014837,55.0,CoffeeBoba tea,05-12-24,05-12-24,5.65,5.45,Walk,High,Snowy,10.87,Route_3,CUST014837,51,Other,Jaipur,38,5,Asian,Monthly,Yes,Cold,5,3,Good,4,True,False,Car-only,0.11151608,No
ORD014838,96.0,Dumplings,09-26-24,09-26-24,3.52,24.13,Car,High,Snowy,15.0,Route_1,CUST014838,38,Other,Jaipur,5,1,Asian,Weekly,Yes,Warm,5,4,Fair,1,False,True,Car-only,0.967883097,Yes
ORD014839,43.0,Salad,03-16-24,03-16-24,2.59,42.19,Bike,Low,Snowy,13.95,Route_3,CUST014839,49,Other,Kolkata,22,2,Italian,Monthly,Yes,Hot,5,2,Poor,5,False,False,Mixed,0.636932147,No
ORD014840,79.0,Soup,03-11-24,03-11-24,14.51,29.31,Car,Low,Rainy,-6.41,Route_3,CUST014840,28,Male,Kolkata,6,2,Italian,Monthly,No,Cold,1,4,Fair,3,False,False,Car-only,0.890306855,Yes
ORD014841,55.0,Burger,03-14-24,03-14-24,2.57,48.79,Car,Low,Rainy,0.84,Route_1,CUST014841,33,Male,Mumbai,30,2,American,Weekly,Yes,Warm,1,3,Poor,5,False,False,Mixed,0.564699105,No
ORD014842,24.0,Briyani rice,,01-28-24,7.8,17.87,Walk,Medium,Sunny,-4.45,Route_4,CUST014842,50,Female,Delhi,3,5,Mexican,Monthly,Yes,Warm,5,2,Good,3,True,False,Car-only,0.836171937,Yes
ORD014843,56.0,Briyani rice,07-21-24,07-21-24,14.97,10.36,Walk,Low,Rainy,-1.21,Route_5,CUST014843,52,Male,Chennai,31,4,Mexican,Weekly,No,Cold,1,1,Good,2,True,True,Car-only,0.573427426,No
ORD014844,6.0,Salad,08-03-24,08-03-24,2.3,10.66,Bike,High,Rainy,12.1,Route_3,CUST014844,36,Other,Mumbai,46,3,Mexican,Monthly,Yes,Warm,1,3,Good,3,False,False,Mixed,0.797644546,No
ORD014845,36.0,Chicken wings,04-29-24,04-29-24,10.78,40.65,Car,High,Sunny,-3.33,Route_3,CUST014845,36,Other,Kolkata,2,2,Mediterranean,Monthly,Yes,Warm,2,3,Fair,3,False,False,Bike-friendly,0.773200807,No
ORD014846,36.0,Cookie,07-31-24,07-31-24,9.46,9.15,Bike,Low,Rainy,13.78,Route_5,CUST014846,55,Male,Mumbai,11,5,American,Weekly,No,Warm,2,2,Poor,3,False,True,Car-only,0.948590586,Yes
ORD014847,2.0,Beef pie,03-31-24,03-31-24,13.87,41.74,Walk,Medium,Snowy,7.69,Route_1,CUST014847,30,Male,Pune,28,3,Italian,Weekly,Yes,Warm,1,2,Fair,1,False,False,Bike-friendly,0.777033247,No
ORD014848,10.0,Sushi,09-02-24,09-02-24,3.76,35.48,Bike,Low,Sunny,7.04,Route_2,CUST014848,44,Female,Hyderabad,17,1,Mediterranean,Weekly,Yes,Hot,5,1,Fair,5,True,True,Car-only,0.311341628,No
ORD014849,13.0,CoffeeBoba tea,01-11-24,01-11-24,6.94,7.61,Car,Medium,Sunny,19.8,Route_3,CUST014849,54,Other,Jaipur,46,2,Asian,Weekly,Yes,Cold,4,5,Good,3,False,True,Car-only,0.13207313,No
ORD014850,60.0,Sushi,07-30-24,07-30-24,11.49,12.09,Bike,Medium,Sunny,-6.91,Route_3,CUST014850,56,Male,Mumbai,10,1,Mediterranean,Weekly,Yes,Cold,1,2,Poor,5,False,True,Mixed,0.200353349,No
ORD014851,86.0,Shawarma,06-27-24,06-27-24,12.61,19.28,Bike,High,Rainy,1.9,Route_4,CUST014851,38,Male,Lucknow,11,1,Mediterranean,Monthly,Yes,Cold,3,5,Fair,4,False,False,Car-only,0.16421183,No
ORD014852,54.0,Briyani rice,11-18-24,11-18-24,3.93,13.29,Bike,Low,Rainy,15.59,Route_3,CUST014852,25,Male,Jaipur,36,4,Italian,Monthly,Yes,Hot,1,4,Fair,1,True,True,Bike-friendly,0.556567695,No
ORD014853,51.0,Dumplings,11-19-24,11-19-24,4.99,24.76,Bike,Medium,Snowy,6.77,Route_3,CUST014853,46,Male,Chennai,41,3,American,Monthly,Yes,Hot,2,1,Good,4,False,True,Bike-friendly,0.327463724,No
ORD014854,74.0,Chicken pie,05-14-24,05-14-24,5.11,39.78,Bike,High,Sunny,16.67,Route_1,CUST014854,50,Female,Hyderabad,9,3,Asian,Monthly,No,Hot,1,4,Poor,5,False,False,Car-only,0.077000662,No
ORD014855,81.0,Taccos,10-04-24,,6.25,41.36,Car,Low,Rainy,11.66,Route_3,CUST014855,42,Female,Mumbai,30,2,Mediterranean,Monthly,No,Warm,4,3,Poor,3,True,True,Mixed,0.913545028,Yes
ORD014856,4.0,Burger,01-31-24,01-31-24,7.93,30.42,Bike,Low,Snowy,2.99,Route_5,CUST014856,52,Male,Mumbai,35,3,American,Weekly,Yes,Cold,4,5,Poor,3,True,False,Mixed,0.591622846,No
ORD014857,97.0,Pasta,08-02-24,08-02-24,12.3,14.62,Bike,High,Snowy,19.97,Route_2,CUST014857,22,Male,Bangalore,6,4,American,Weekly,Yes,Hot,3,4,Fair,4,True,False,Mixed,0.184141637,No
ORD014858,79.0,Pasta,10-15-24,10-15-24,5.34,47.91,Car,Low,Rainy,10.63,Route_3,CUST014858,57,Other,Mumbai,16,3,Mediterranean,Monthly,No,Cold,3,5,Good,3,True,True,Mixed,0.605796474,No
ORD014859,93.0,Taccos,04-05-24,04-05-24,9.9,12.82,Bike,High,Sunny,2.48,Route_5,CUST014859,32,Female,Mumbai,33,1,Mexican,Monthly,No,Cold,1,1,Good,2,True,False,Mixed,0.776494887,No
ORD014860,83.0,CoffeeBoba tea,07-02-24,07-02-24,3.17,15.03,Walk,High,Sunny,4.63,Route_1,CUST014860,26,Male,Jaipur,41,4,American,Weekly,No,Cold,2,1,Good,4,True,False,Bike-friendly,0.872061252,Yes
ORD014861,89.0,Burritos,08-06-24,08-06-24,4.8,14.76,Bike,Low,Sunny,10.95,Route_4,CUST014861,18,Other,Ahmedabad,12,1,Mexican,Monthly,Yes,Warm,1,4,Fair,4,False,False,Bike-friendly,0.45637648,No
ORD014862,39.0,Chicken wings,09-16-24,09-16-24,11.62,27.8,Bike,Low,Sunny,-6.44,Route_1,CUST014862,34,Other,Kolkata,19,5,Italian,Monthly,Yes,Hot,3,3,Good,4,True,True,Mixed,0.502344762,No
ORD014863,53.0,Fried chicken,01-06-24,01-06-24,8.69,32.86,Bike,Medium,Snowy,-1.06,Route_5,CUST014863,29,Male,Ahmedabad,33,1,Italian,Monthly,No,Cold,5,3,Good,3,False,True,Car-only,0.814495274,Yes
ORD014864,9.0,CoffeeBoba tea,04-09-24,04-09-24,11.14,45.07,Walk,Low,Sunny,16.3,Route_5,CUST014864,60,Male,Ahmedabad,3,5,Italian,Weekly,Yes,Cold,4,4,Poor,3,True,True,Car-only,0.655518202,No
ORD014865,72.0,Chicken wings,07-21-24,07-21-24,12.95,18.22,Car,Medium,Snowy,13.27,Route_2,CUST014865,54,Male,Hyderabad,6,4,American,Weekly,Yes,Cold,1,3,Fair,3,False,True,Bike-friendly,0.713532776,No
ORD014866,5.0,Chicken wings,03-10-24,03-10-24,5.81,38.94,Car,High,Rainy,10.87,Route_3,CUST014866,43,Male,Jaipur,7,3,American,Monthly,Yes,Cold,3,3,Fair,1,False,True,Mixed,0.416239404,No
ORD014867,4.0,Pasta,06-28-24,06-28-24,5.53,46.45,Bike,Medium,Sunny,1.16,Route_5,CUST014867,35,Other,Hyderabad,21,2,Asian,Weekly,Yes,Hot,4,3,Good,4,False,True,Car-only,0.766623706,No
ORD014868,9.0,,02-22-24,02-22-24,7.08,43.41,Walk,Low,Sunny,15.02,Route_2,CUST014868,57,Other,Bangalore,41,3,Asian,Weekly,No,Hot,2,3,Good,1,True,False,Bike-friendly,0.683666636,No
ORD014869,96.0,Burger,06-14-24,06-14-24,6.28,46.95,Car,High,Snowy,18.44,Route_4,CUST014869,32,Other,Lucknow,9,5,Mexican,Monthly,No,Cold,2,2,Poor,3,False,True,Bike-friendly,0.837979851,Yes
ORD014870,79.0,Briyani rice,04-29-24,04-29-24,7.06,5.28,Bike,Medium,Rainy,11.15,Route_4,CUST014870,49,Male,Delhi,11,4,American,Weekly,No,Warm,2,2,Fair,4,True,True,Car-only,0.524477294,No
ORD014871,73.0,Cookie,02-15-24,02-15-24,12.68,43.72,Car,Low,Sunny,10.27,Route_2,CUST014871,59,Male,Hyderabad,30,5,Mediterranean,Monthly,Yes,Hot,1,3,Fair,5,False,True,Car-only,0.078462431,No
ORD014872,21.0,Briyani rice,,08-15-24,14.75,37.98,Walk,Medium,Rainy,11.94,Route_2,CUST014872,33,Female,Kolkata,39,3,Italian,Weekly,Yes,Cold,4,5,Good,1,False,False,Mixed,0.001087859,No
ORD014873,35.0,Shawarma,03-18-24,03-18-24,10.08,21.2,Car,Low,Rainy,-9.6,Route_2,CUST014873,33,Other,Kolkata,48,5,Asian,Monthly,Yes,Hot,4,5,Fair,4,False,True,Mixed,0.712273579,No
ORD014874,26.0,Chicken rice,,06-26-24,2.69,29.75,Bike,Medium,Rainy,6.42,Route_3,CUST014874,19,Female,Bangalore,25,4,Italian,Monthly,Yes,Hot,5,3,Poor,5,True,True,Bike-friendly,0.819531454,Yes
ORD014875,48.0,Shawarma,04-13-24,04-13-24,8.23,10.07,Car,Medium,Rainy,7.67,Route_4,CUST014875,58,Other,Bangalore,25,1,Mexican,Monthly,No,Hot,5,5,Fair,1,False,False,Bike-friendly,0.206529766,No
ORD014876,85.0,Beef pie,09-22-24,09-22-24,12.65,32.66,Car,High,Rainy,0.29,Route_4,CUST014876,58,Female,Chennai,17,1,American,Monthly,Yes,Hot,2,2,Fair,1,True,True,Mixed,0.38368851,No
ORD014877,24.0,Chicken rice,07-06-24,07-06-24,12.54,32.17,Bike,Medium,Snowy,5.59,Route_4,CUST014877,39,Other,Hyderabad,37,5,American,Weekly,No,Cold,2,4,Fair,1,False,False,Mixed,0.099148738,No
ORD014878,10.0,Salad,01-04-24,01-04-24,2.94,11.94,Bike,Low,Snowy,3.48,Route_1,CUST014878,45,Other,Pune,35,2,Mediterranean,Monthly,No,Cold,1,1,Good,5,False,True,Mixed,0.491741354,No
ORD014879,21.0,Salad,10-19-24,10-19-24,2.19,10.51,Walk,High,Snowy,8.53,Route_5,CUST014879,35,Other,Chennai,39,1,Asian,Weekly,No,Cold,3,2,Poor,4,True,True,Mixed,0.44029106,No
ORD014880,37.0,Whole cake,03-27-24,03-27-24,10.38,15.39,Bike,Medium,Rainy,-5.63,Route_4,CUST014880,58,Male,Bangalore,29,2,Italian,Monthly,No,Hot,4,4,Good,4,True,False,Mixed,0.882095261,Yes
ORD014881,73.0,Pasta,05-14-24,05-14-24,,17.84,Bike,Low,Snowy,8.28,Route_1,CUST014881,33,Other,Lucknow,21,1,Mexican,Weekly,Yes,Warm,1,5,Poor,5,True,True,Car-only,0.296946061,No
ORD014882,89.0,Fried chicken,06-19-24,06-19-24,2.48,17.55,Walk,Low,Rainy,19.55,Route_5,CUST014882,41,Male,Kolkata,31,4,Asian,Monthly,No,Cold,1,2,Fair,3,False,True,Bike-friendly,0.185334054,No
ORD014883,96.0,Dumplings,07-11-24,07-11-24,8.85,5.87,Walk,High,Snowy,2.43,Route_1,CUST014883,49,Male,Chennai,24,2,Mediterranean,Monthly,Yes,Warm,1,3,Good,3,False,True,Mixed,0.029259437,No
ORD014884,53.0,Chicken wings,06-10-24,06-10-24,9.31,14.74,Bike,Low,Rainy,11.96,Route_5,CUST014884,18,Female,Chennai,26,2,American,Weekly,Yes,Cold,2,4,Poor,3,True,False,Mixed,0.214681879,No
ORD014885,74.0,PastrySmoothie,10-30-24,10-30-24,4.04,9.02,Car,High,Rainy,-4.34,Route_3,CUST014885,36,Other,Kolkata,24,4,American,Weekly,Yes,Hot,4,4,Fair,4,True,True,Car-only,0.374278496,No
ORD014886,3.0,Chicken rice,03-17-24,03-17-24,2.59,36.1,Car,High,Sunny,-4.91,Route_3,CUST014886,48,Female,Bangalore,34,3,Italian,Weekly,Yes,Hot,2,1,Poor,1,False,True,Mixed,0.344353958,No
ORD014887,96.0,Salad,02-17-24,02-17-24,11.88,30.59,Car,Medium,Rainy,-2.13,Route_1,CUST014887,24,Other,Jaipur,19,1,American,Monthly,Yes,Warm,3,5,Poor,3,True,True,Car-only,0.65899365,No
ORD014888,60.0,Fried chicken,11-25-24,11-25-24,6.89,15.75,Car,High,Rainy,14.16,Route_1,CUST014888,25,Other,Pune,28,3,American,Weekly,Yes,Hot,4,3,Good,5,False,True,Mixed,0.60157045,No
ORD014889,30.0,Dumplings,11-04-24,11-04-24,2.99,13.9,Car,Low,Snowy,-4.5,Route_3,CUST014889,25,Other,Jaipur,24,2,Italian,Weekly,No,Hot,5,3,Fair,5,True,False,Mixed,0.049161227,No
ORD014890,69.0,Pizza,01-18-24,01-18-24,6.88,28.96,Walk,Medium,Snowy,12.0,Route_3,CUST014890,26,Female,Hyderabad,40,5,Asian,Weekly,Yes,Warm,4,4,Fair,5,False,True,Mixed,0.63692891,No
,82.0,Chicken pie,05-18-24,05-18-24,7.91,6.94,Walk,Low,Sunny,9.66,Route_2,CUST014891,32,Female,Mumbai,31,4,Mexican,Weekly,No,Cold,1,2,Fair,5,True,True,Bike-friendly,0.460985338,No
ORD014892,9.0,Whole cake,08-10-24,08-10-24,6.59,46.24,Car,Medium,Snowy,3.6,Route_4,CUST014892,47,Female,Hyderabad,40,2,American,Monthly,No,Cold,5,2,Good,3,False,True,Bike-friendly,0.10768551,No
ORD014893,90.0,Taccos,12-11-24,12-11-24,13.56,26.77,Bike,Low,Rainy,7.64,Route_5,CUST014893,29,Female,Hyderabad,38,2,Mediterranean,Monthly,No,Hot,5,4,Good,4,False,False,Bike-friendly,0.459241003,No
ORD014894,63.0,Chicken wings,11-07-24,11-07-24,12.96,5.06,Bike,High,Sunny,12.4,Route_5,CUST014894,34,Other,Ahmedabad,43,3,Asian,Weekly,No,Hot,1,2,Fair,3,True,False,Car-only,0.29316213,No
ORD014895,64.0,Cookie,04-09-24,04-09-24,8.43,20.01,Bike,Low,Sunny,-2.51,Route_5,CUST014895,39,Male,Ahmedabad,44,4,Asian,Weekly,No,Warm,3,3,Fair,1,False,False,Car-only,0.567039356,No
ORD014896,41.0,Fried chicken,11-16-24,11-16-24,5.58,25.17,Bike,Low,Snowy,0.63,Route_1,CUST014896,42,Male,Jaipur,35,3,Asian,Monthly,Yes,Hot,4,4,Fair,5,True,False,Mixed,0.771763661,No
ORD014897,34.0,Chicken pie,10-18-24,,2.59,13.73,Walk,High,Snowy,14.59,Route_5,CUST014897,48,Other,Lucknow,7,5,Mexican,Monthly,Yes,Cold,1,4,Fair,3,False,True,Bike-friendly,0.819567477,Yes
ORD014898,12.0,Cup cake,07-10-24,07-10-24,4.2,44.25,Bike,Medium,Snowy,5.16,Route_5,CUST014898,42,Female,Hyderabad,27,3,American,Monthly,Yes,Hot,5,4,Poor,1,True,True,Mixed,0.939253631,Yes
ORD014899,19.0,Pasta,01-21-24,01-21-24,7.99,39.78,Car,Low,Sunny,14.98,Route_2,CUST014899,42,Male,Mumbai,47,3,Mediterranean,Weekly,Yes,Hot,5,5,Fair,4,True,False,Car-only,0.791878221,No
ORD014900,38.0,Soup,11-05-24,11-05-24,6.59,11.05,Bike,Low,Snowy,-1.21,Route_2,CUST014900,37,Female,Hyderabad,43,4,Mediterranean,Monthly,Yes,Cold,3,2,Fair,5,False,False,Car-only,0.374170105,No
ORD014901,20.0,Shawarma,03-21-24,03-21-24,14.41,26.33,Car,Medium,Snowy,1.47,Route_3,CUST014901,26,Female,Pune,29,3,Mexican,Monthly,Yes,Warm,2,1,Poor,3,True,False,Bike-friendly,0.064290494,No
ORD014902,88.0,Burger,01-12-24,01-12-24,8.97,16.99,Walk,Low,Sunny,-0.14,Route_3,CUST014902,54,Female,Delhi,29,5,American,Weekly,No,Cold,4,4,Fair,4,True,True,Mixed,0.949944636,Yes
ORD014903,72.0,Pasta,03-06-24,03-06-24,9.1,8.59,Bike,High,Rainy,14.04,Route_3,CUST014903,31,Female,Delhi,34,1,Mexican,Monthly,Yes,Warm,1,3,Good,1,False,True,Bike-friendly,0.333721948,No
ORD014904,20.0,Chicken wings,04-11-24,04-11-24,7.47,37.0,Car,Low,Snowy,8.54,Route_1,CUST014904,36,Female,Bangalore,24,2,Mediterranean,Weekly,No,Warm,2,1,Fair,1,False,True,Bike-friendly,0.726578972,No
ORD014905,60.0,PastrySmoothie,04-17-24,,5.7,42.74,Walk,Medium,Sunny,-5.71,Route_4,CUST014905,37,Other,Lucknow,4,5,Italian,Monthly,No,Warm,5,2,Fair,5,False,True,Car-only,0.318954273,No
ORD014906,76.0,CoffeeBoba tea,11-28-24,11-28-24,8.63,18.25,Car,High,Snowy,-4.69,Route_2,CUST014906,26,Male,Kolkata,9,5,Mediterranean,Monthly,No,Hot,1,1,Good,1,True,False,Mixed,0.524099606,No
ORD014907,86.0,Soup,07-31-24,07-31-24,2.85,34.99,Walk,Medium,Sunny,11.53,Route_5,CUST014907,60,Other,Pune,16,5,Asian,Weekly,Yes,Cold,1,4,Poor,2,True,True,Car-only,0.983247172,Yes
ORD014908,48.0,Cup cake,04-24-24,04-24-24,12.45,25.77,Walk,Low,Snowy,4.57,Route_2,CUST014908,58,Male,Ahmedabad,4,2,Mexican,Weekly,Yes,Cold,1,1,Poor,1,False,True,Bike-friendly,0.172210608,No
ORD014909,83.0,Pasta,02-10-24,02-10-24,14.74,35.73,Walk,Medium,Rainy,-8.49,Route_4,CUST014909,39,Other,Lucknow,41,5,Italian,Monthly,No,Hot,2,2,Poor,3,False,False,Bike-friendly,0.804569104,Yes
ORD014910,5.0,Taccos,07-26-24,07-26-24,3.32,45.9,Walk,Low,Snowy,9.33,Route_1,CUST014910,19,Male,Pune,27,4,Asian,Monthly,No,Hot,2,3,Fair,1,True,True,Bike-friendly,0.78039191,No
